barcode,gene_name,1h_vs_0h,2h_vs_0h,4h_vs_0h,6h_vs_0h,8h_vs_0h,10h_vs_0h,12h_vs_0h,16h_vs_0h,24h_vs_0h,48h_vs_0h
WBGene00010349,dyf-18,0.4900501121805199,0.4915405402775961,0.5039496348284989,0.46803125952835495,0.4600110030032556,0.47539603546245124,0.4578893010770348,0.5977042215897738,0.47714693664244406,0.5039496335033178
WBGene00012192,W02A11.1,0.5027259719797841,0.5283760650806167,0.5197128612167313,0.5281189721453193,0.5259322056235546,0.5247198582001023,0.5143462173667046,0.5262870421300748,0.5355710645633743,0.5337492110775102
WBGene00012451,Y17D7B.3,0.5138995512631651,0.6585032945991306,0.5776785368375706,0.5594431595751752,0.51643967236724,0.5112857898405608,0.5000000303739177,0.5546543315416245,0.47987953293007723,0.41737957794373626
WBGene00012635,Y38H8A.1,0.4927826883353866,0.5228531076310102,0.5136514836390765,0.5121486415188097,0.5484558659228402,0.5312020504207067,0.5090656592057295,0.5790840462069656,0.5365601681231604,0.5566806707370286
WBGene00013019,Y48G10A.2,0.49771258299726895,0.5170636604688383,0.5018945418238715,0.5072173367645353,0.5027598400767698,0.49540651030050953,0.4840782968369069,0.5107337047558778,0.49908526149042165,0.5046558394232681
WBGene00013559,Y75B8A.28,0.5032384463546057,0.5655853845416,0.5235789064137681,0.5370239746408104,0.48544285699513534,0.47333864743758963,0.46933050012395283,0.5104651847264705,0.4706571810222585,0.4471142684572762
WBGene00014164,lact-2,0.4969862778157968,0.5290204897273889,0.5061653746992798,0.5133227814333754,0.4945160210707009,0.4866291743154247,0.4707616990521446,0.49030624367837117,0.4791925612169265,0.47064881414982207
WBGene00014308,F07H5.4,0.5033087962119533,0.533332767946376,0.5198860035415995,0.5312162326291349,0.5092742823948241,0.522371386792269,0.5202746117447075,0.5421614614277672,0.5252445622722064,0.5183146036647838
WBGene00015124,anmt-1,0.49606189406259954,0.5143607528946196,0.5069680030191767,0.5140974906464041,0.5061078832525482,0.5152761791337376,0.5152761775480822,0.517967974124096,0.5316507459068639,0.5164396575259276
WBGene00017077,D2096.10,0.49647854942191755,0.5133076982027281,0.4847388493195203,0.4905081587807656,0.4822139704655227,0.4842037275561532,0.4675491335028071,0.4720611184305049,0.4626859306910491,0.4647072268351292
WBGene00017755,zip-8,0.5034846883392817,0.5380773529080602,0.5166380471332264,0.530537578645015,0.5257410226545106,0.5088023823123322,0.5059970937637047,0.5170591025531432,0.5288227498599832,0.5294298406430108
WBGene00017975,F32B5.1,0.5078456962189084,0.5680628222561919,0.5365601687164842,0.5478459360398649,0.5157539758139887,0.5261445520995782,0.5516231739965689,0.5063302264347328,0.5249093489701225,0.530922808299596
WBGene00018729,F53A9.6,0.503680861830968,0.5481433074453621,0.541795684228047,0.5608099449024535,0.5300118944514152,0.543676911057899,0.5209659540639318,0.5713978905288432,0.5627039625074319,0.4783141822486106
WBGene00019105,asp-8,0.4961024653984574,0.5235757862192161,0.5020065067559388,0.5112762282587696,0.5020065137911067,0.5333941037149954,0.5353893079832653,0.4900568609203958,0.5547944185745014,0.5328319732522323
WBGene00019411,K05F1.10,0.50364847935969,0.5253714752150257,0.5268859303870881,0.547617103087667,0.5274846593872866,0.5465608002244113,0.5464157952631837,0.5325323961231998,0.5490378501588956,0.5246969756761345
WBGene00019435,K06A9.1,0.5045843390127023,0.5490140492841907,0.5190103437628945,0.5339605946439633,0.5180530559555796,0.5217516766244912,0.5197398675833446,0.531698414522757,0.5038940519171982,0.5054398351401914
WBGene00019599,acds-10,0.5032395519537233,0.5275525719768706,0.49916050380829347,0.5047645739386769,0.4962050116243213,0.4964683757746626,0.4878606810753742,0.4765078052842065,0.49435129430389113,0.479137056147015
WBGene00020301,T07D1.2,0.5031281715841208,0.5219996545299369,0.5120060170900606,0.5186264358022017,0.5099409081301517,0.5186264339313417,0.5054309151740318,0.5392987643252871,0.5134594167752664,0.5334900652318297
WBGene00020522,T15B7.10,0.49103975867465344,0.5145931492272999,0.5349206981009146,0.5244037317055454,0.5472706915936233,0.5435898379515247,0.54508025884401,0.58262051290689,0.5587683691925203,0.5744641363746131
WBGene00020954,W02G9.4,0.5070995759763909,0.5348378995647748,0.5367885239416785,0.5521990151838896,0.5292548803689315,0.5472449573303176,0.5503465665648164,0.5449027856236236,0.5429252604587218,0.5369987936018052
WBGene00021025,cutl-13,0.5076459860743527,0.5319211320317766,0.5335858320464307,0.5249368628829716,0.5389227937900376,0.5313593365449382,0.49423387378424954,0.6237950644178981,0.5429759919120664,0.5636890620291432
WBGene00022372,Y92H12BR.7,0.4972676398122344,0.5122290256299303,0.5043410628940157,0.5118890789643888,0.5007453242482792,0.49217133542974795,0.4770469396400292,0.5085612593731021,0.49671706471089444,0.5044918177303147
WBGene00022396,Y97E10AR.1,0.49430327043665145,0.4911111352868824,0.5041361033527357,0.49662534870804936,0.4952780738321977,0.5085939992157077,0.4837074618276629,0.6379614524925737,0.49814080710264186,0.5343244923913406
WBGene00219592,linc-84,0.48834922782103674,0.5078457002458958,0.48782949789473384,0.48834922481525533,0.4308878594474544,0.4124664082389913,0.3953025181121944,0.437500035877839,0.4160028888549694,0.2544427836643788
WBGene00003507,mut-14,0.5023575646329373,0.5255297495459001,0.5128087673891111,0.5196935928002263,0.517597034722807,0.5152106649408752,0.4973516664175281,0.5224152571177126,0.5208443052390267,0.5212096568942494
WBGene00003534,nas-15,0.489166801859307,0.5096701900515951,0.500000031857236,0.5033399798297146,0.4811465495348542,0.46759584790832914,0.5049646810283848,0.6136858763788331,0.5155849871261394,0.49474602134091095
WBGene00007170,B0393.5,0.4955279296229791,0.4962888522201068,0.4962888536511687,0.486914863860613,0.5035644437864006,0.502686459767209,0.4730853682022702,0.5972855062625718,0.4979778041329864,0.5583140374800583
WBGene00007857,C31H5.6,0.5030756674550906,0.537984384319827,0.5022776578740569,0.5003429048535909,0.4952386154482713,0.49611392104954655,0.4958445088289223,0.4683931128138672,0.5062218067193707,0.4808072005628968
WBGene00010558,ptp-4,0.5044560684775409,0.5299695841578762,0.5094207222872768,0.5099558516403323,0.4967649205921035,0.48767551970994305,0.47982984218402275,0.5675213964680369,0.5048333448534956,0.5296842405877236
WBGene00016013,C23G10.6,0.4938939700563805,0.5143584105146157,0.5047055193276166,0.5498442073404445,0.512040328788563,0.532909125032962,0.5566806737892243,0.49503536080375937,0.5230771245721803,0.5376272853137376
WBGene00007616,rpoa-12,0.5032772399060678,0.5283008619834288,0.5191669289562598,0.5253624958704228,0.5150608808177974,0.5185970497805786,0.49801841459248875,0.5184088009164812,0.5177885607970034,0.5154200235132096
WBGene00011422,T04B2.3,0.4960249971291929,0.5034569900945736,0.5278932504545796,0.5440202068543498,0.541063596873735,0.5546985079885127,0.5637670292346337,0.5380067496337759,0.5664817302360537,0.5515296436416296
WBGene00006570,tig-2,0.5039816007828447,0.5258380228164353,0.5125224410734642,0.5194258095217362,0.5135791162184019,0.5273534949445088,0.5220934663175997,0.5193437281263154,0.522411521152894,0.5422139742353422
WBGene00022366,Y92H12BL.5,0.49740277085349416,0.5218358588458724,0.5103516405182298,0.5153683101201478,0.5068901115932171,0.5027670698330768,0.49610815530476005,0.5171411488718495,0.5189473000940671,0.5349924654731886
WBGene00000037,ace-3,0.4939865574070178,0.5044916393442955,0.5026276255883954,0.49001374016124843,0.4784748939003827,0.48614087933355665,0.4727580839539124,0.5955172388489944,0.47660927714843426,0.5359114818183842
WBGene00009304,eva-1,0.5047589380551194,0.5098463408480252,0.5081342325700693,0.510269339564769,0.512217496238721,0.5139895726555608,0.5119417548790023,0.6196418982833406,0.524309420759393,0.5617083589288532
WBGene00009786,F46F2.1,0.4924023926068735,0.511124911627277,0.4862521636458193,0.49338785089037296,0.45924522957562913,0.4289060589791006,0.4087855586466994,0.5035715100026716,0.4548459000870873,0.5266203771560937
WBGene00011798,T16G1.4,0.4958940684002076,0.5245676169936472,0.49855497078900646,0.47930427061301806,0.4677777302885327,0.5040642820797702,0.45479569576248746,0.44918124203869236,0.454321126329824,0.44346258927745963
WBGene00014245,ZK1307.2,0.5187225358762647,0.5241889598517199,0.5589635228971698,0.5589635236828504,0.57234631825186,0.5918428111476113,0.5723463165384018,0.6379031402929456,0.6035694952991668,0.5241889593170581
WBGene00000103,akt-2,0.5028530729014711,0.5379282169089976,0.512401932172128,0.524341149236136,0.5063780235807782,0.5116238865885585,0.5007313656112125,0.5205754252545198,0.5015328702275667,0.47489369975190565
WBGene00000135,amt-3,0.4950483425319254,0.5097751072558158,0.4975581646312994,0.4913371880694035,0.45939259825367795,0.46714824422031787,0.4543973741014592,0.5013662296905248,0.45090654796073926,0.4842460591226921
WBGene00000138,amx-2,0.5029892877022103,0.5255524294506285,0.5126183502324286,0.5220304213341714,0.5141809412411349,0.5227790545943425,0.522363910340016,0.5032468440741458,0.5234393288073177,0.5401321773470056
WBGene00000175,aqp-7,0.49679573512001535,0.5284683061047125,0.509917675362022,0.5308710831302688,0.5113282524642447,0.5269727288719255,0.5363494050446417,0.5023369621530756,0.5412805857765408,0.5446272476943548
WBGene00000193,arl-6,0.5090243895400758,0.5349642280299705,0.5172271719333177,0.5421815521385769,0.5104443931600154,0.498404078483423,0.48450455465351777,0.6021697252657813,0.5075816641693615,0.533884352375454
WBGene00000301,cav-1,0.5028441177827548,0.5322060429009754,0.5130401066979456,0.5210639106683088,0.5252057111318007,0.5128594910254644,0.5010580290909054,0.5334236341379548,0.5152347049038212,0.5423927040913312
WBGene00000491,che-12,0.5060317609645633,0.5457194578749391,0.5280417780524639,0.5220283234496234,0.5141422547191723,0.5165341286543538,0.5022403415100917,0.5834109779750282,0.5016854531846873,0.5400820939257652
WBGene00000667,col-92,0.5063150132053937,0.5419939065802174,0.5208614120446371,0.5509166421372926,0.5497791970670338,0.5676717230391537,0.5856226233624107,0.4350295036655519,0.5934600449148019,0.5795946305112037
WBGene00000768,cor-1,0.4967683694222807,0.5298682744408572,0.5140074426734007,0.5294875921323172,0.5083325026994722,0.5305710319539305,0.5370375777723078,0.5295693037397294,0.5400200528292247,0.5312149025587756
WBGene00000778,cpn-2,0.49712674761099424,0.5071084982827369,0.5021495332476191,0.5172697117961226,0.5134165552659713,0.5135102378977588,0.5001087064334434,0.5514640667462968,0.5240993322376736,0.5371744167142731
WBGene00000781,cpr-1,0.4974702865752856,0.5229514229254403,0.5028324673417713,0.5047712720579972,0.47626389316316486,0.5072324619950048,0.46918762481166026,0.48479962822660266,0.47295465164005274,0.4683577618527328
WBGene00000822,csq-1,0.4972325805230837,0.5295057498449985,0.5095400255712282,0.5239294805641005,0.508833166459239,0.5250761881262557,0.5218842035246374,0.5067219752909682,0.5315824575933066,0.5265440508276245
WBGene00001076,dpy-17,0.5040577952283797,0.5145201432276617,0.517542160556891,0.5074786301886514,0.5281983901411024,0.5189463747074993,0.49260758117176723,0.6271477485012081,0.5185873845596208,0.5691839891188826
WBGene00001389,far-5,0.49645978316258343,0.5126714472999471,0.5020409458426477,0.5163457864220221,0.5114401795419476,0.5168920258832705,0.5110259912060335,0.4950831476042187,0.5169697872540054,0.5447180626103437
WBGene00001507,fut-4,0.49501246473197663,0.5264438699741573,0.5169101629758037,0.5411582422346659,0.5325642700252899,0.5463832517109781,0.5403864654837877,0.5092167181303608,0.5202013473749352,0.5221198984580002
WBGene00001666,gpa-4,0.5041411223993955,0.5159281176871718,0.5059222858719611,0.5067998452566881,0.4889963128352959,0.48093274733033686,0.4615364911767743,0.5309759456185666,0.500000008103694,0.503915986148485
WBGene00001694,grd-5,0.49733250089618414,0.5210227939007575,0.5098798662885686,0.5203541468665096,0.5029858644119723,0.5143097650832409,0.5185910093578479,0.4963251921230861,0.5289495395321571,0.5491377067893366
WBGene00001707,grh-1,0.5047260759547426,0.5301368045809121,0.4960745333756685,0.5180757971654164,0.46661792923519596,0.476322818006149,0.4736549201655338,0.6060595071014062,0.4846055739606273,0.5315726347019488
WBGene00001710,grl-1,0.4898294362423602,0.5080458551340568,0.5112857907635742,0.48427885673584575,0.48709684634205475,0.481369954541223,0.46161823639927846,0.6219431521927625,0.4783640636671966,0.5250336417837277
WBGene00001774,gst-26,0.496916125374122,0.5169876449094463,0.5102498342551287,0.5259694263471402,0.5215029824476377,0.5269179958148846,0.5209654285290736,0.5117162365194469,0.5287534633298702,0.522695141387675
WBGene00001987,hot-2,0.4943271709607498,0.5244150633901801,0.5016345305982115,0.5146815787381499,0.48245398832395386,0.4857332052344951,0.492553308892293,0.5646728522448531,0.47905100641492915,0.5196795948921146
WBGene00002015,hsp-16.1,0.5175067642119645,0.5946608066665751,0.6626272193693588,0.7261818215274418,0.7144405769493518,0.7527745882845012,0.7523833960379913,0.8096372163449137,0.8216775360594231,0.7595403982528075
WBGene00002072,ima-1,0.49743641649570147,0.5158624136365503,0.503311319217359,0.5085457197585695,0.49965879297532284,0.4956418125772112,0.47691928938213307,0.5041489761546828,0.4945061310452587,0.49645282010181235
WBGene00002248,lam-3,0.5032060174221054,0.5340785589409729,0.5091313740164575,0.5060818730127533,0.5217270820076917,0.5037990041424403,0.4842287413998368,0.5404344659908361,0.5103196397433115,0.5255218581468755
WBGene00002258,lbp-6,0.497245887768041,0.5204063559434258,0.5093983783538796,0.5193182635298887,0.512761874547841,0.5196758729448646,0.5092253356187154,0.5068317677296663,0.5292714354304856,0.5110924856767871
WBGene00002282,let-4,0.4963841068410152,0.5168874953762973,0.5094150951845412,0.5096701734915196,0.5336791409368178,0.510051433419264,0.506692339036764,0.5615737431598019,0.513777931135179,0.5530155639140498
WBGene00003527,nas-8,0.4934632090843467,0.5241889594037594,0.520748872008332,0.5139895734304383,0.5145278947062846,0.50726583104156,0.5139895720198736,0.5583053723137226,0.5246698559099313,0.5134480186853224
WBGene00003540,nas-21,0.49391893771010004,0.5056967586409156,0.4292972377890419,0.4033573992769206,0.420272868421905,0.4314189538474025,0.42821736354851936,0.42376369495320065,0.43451073647267624,0.5400840695982645
WBGene00003606,nhr-7,0.4959726782296432,0.5348083473403452,0.5144005308543115,0.5261857070501879,0.45634553128016975,0.492371465885816,0.4843725674502516,0.5015342435488189,0.4718289827815088,0.4965591472935947
WBGene00003655,nhr-65,0.49726741846156497,0.5313497127814343,0.4998075425460215,0.5140778836990121,0.5003837041704685,0.49362784442674845,0.4875467667000613,0.4950607418798338,0.49185671332152286,0.4894577691280381
WBGene00003718,nhr-128,0.4963321729736028,0.5269499322285833,0.49402426235883096,0.4835916082940681,0.4592005548760913,0.46281259248505924,0.4642178423377504,0.4687498756497199,0.45969060302265413,0.45362657587142563
WBGene00003719,nhr-129,0.5034723794403074,0.5154625894811885,0.4910304218564649,0.49033770652538966,0.48917121327367125,0.49529821907223087,0.47015922949045663,0.511884009125332,0.4721662426325538,0.4877512085058125
WBGene00003786,npa-1,0.5026863522938383,0.5305834630892683,0.5145314616671812,0.5170125412793796,0.5082749263412485,0.5054150985322543,0.49849068267966673,0.4933689481037594,0.5069622413945968,0.4899882087390909
WBGene00003798,npp-12,0.4976632132711552,0.5191314351855183,0.5101440357497673,0.5135308042401199,0.5099802650186855,0.5022810354425401,0.4797809126100552,0.5096136814607893,0.5043782304946648,0.4989894848933291
WBGene00003838,ocr-1,0.4909106228047418,0.5256305355101567,0.46766258021382157,0.4974951825765172,0.4676625760083843,0.5168504636424803,0.49491877630016995,0.4621961542869951,0.37863150309835186,0.41031648185091185
WBGene00003918,par-3,0.49761788592082984,0.5158150091484431,0.5069983159222784,0.5148265562404369,0.5046786880952281,0.501020165392237,0.4823791534934864,0.5057657190007786,0.4956565297602988,0.4974875109392701
WBGene00004234,ptr-20,0.4966893000753687,0.5222652469664594,0.4902382745656818,0.4912909489095659,0.4564223487044338,0.4615446957510118,0.458664660111165,0.4865992071729525,0.4557713075465499,0.5093951199473585
WBGene00004371,rig-4,0.49783620695469116,0.523155102403936,0.5104404641334152,0.5191992937577428,0.511818383160052,0.5072378319749355,0.48729052022975794,0.5198367328462875,0.5107611426064561,0.5119501118287705
WBGene00006039,ssp-10,0.505043001366401,0.5424791945189178,0.49380752686382484,0.5133277696273275,0.5033290847476367,0.48738792304636763,0.5025567595933724,0.48600068754946085,0.48387897920787803,0.4558477144161447
WBGene00006050,ssq-1,0.4920710365030723,0.5299082111797846,0.48384783626643474,0.5135812001563801,0.49828250351252884,0.49320703428972557,0.5300020444713638,0.4279852966390988,0.49460719326319036,0.4482220940240734
WBGene00006220,str-176,0.4968764221469075,0.5185251711099927,0.5105081014114133,0.5254760473481233,0.5140316148216217,0.5304112526613499,0.5236828603502033,0.517040472962169,0.5300201944752712,0.5616337081044569
WBGene00006309,sul-2,0.49512485405536344,0.5342908209202182,0.5027266964829392,0.5199621913727966,0.452745362900122,0.4683462310944983,0.46778267557829845,0.4823660678651263,0.4454445088901572,0.48115572910883186
WBGene00006318,sup-9,0.505081266107161,0.5212460119201391,0.5307117840419882,0.5372832534486214,0.5372832511755535,0.5447440070928388,0.5518796947110483,0.5491433412859363,0.5602952893030114,0.547099775213563
WBGene00006593,tol-1,0.4978496810846874,0.5197702647137287,0.5071251200953696,0.5195606031337816,0.5131270266034724,0.5103898006052637,0.4986866577376981,0.5255973861208929,0.5148290507433289,0.5252225462478984
WBGene00006616,trp-4,0.4968417096983492,0.513478512013936,0.497010724124536,0.5066121752946439,0.48336412510669036,0.4843410430916533,0.4711833796076757,0.5098913865011385,0.4978510708923224,0.5066121748540148
WBGene00006819,unc-87,0.4973455510217482,0.5318256300648008,0.5136160390587945,0.5343416288631927,0.5151900580023177,0.530548493626185,0.5332564849120256,0.5056552164142779,0.5402415060386104,0.5245745458747223
WBGene00006852,unc-129,0.4967246357484881,0.5212547226487307,0.5140032348990757,0.5201827517697467,0.5153260234166817,0.5098212881336371,0.5033607097415043,0.5636854400058982,0.5229598932800327,0.5365947439414518
WBGene00006951,wrt-5,0.5027545050735202,0.5278168933859881,0.5086924513810307,0.5232607706086195,0.5072522884327028,0.5055918017167779,0.49625211204641123,0.514620864745147,0.510390827028572,0.50483283210897
WBGene00007351,C05G5.5,0.5052540262737307,0.5517386968676605,0.5280563181125482,0.5418141830190842,0.535653942154286,0.5371592932877962,0.5122092338303892,0.5532499379396567,0.5338137057233892,0.5415301853660542
WBGene00007387,jmjd-5,0.4975482915018312,0.5182579302632847,0.501361722147841,0.5082639573590456,0.5040081544041739,0.4996210193499092,0.4822705913252392,0.508656321125372,0.49684969599686796,0.498991738877334
WBGene00007585,C14C10.2,0.49728561271462435,0.514787680283426,0.5024851188339132,0.5039980943762448,0.500410446150275,0.491259365815849,0.4791178155421584,0.5005383266847423,0.4980770328496557,0.5000000075201703
WBGene00007804,C29F3.3,0.5201205081347774,0.5679663865291507,0.5106203255835814,0.5201205080979618,0.5000000233301557,0.5504596604008183,0.5000000227046009,0.6652409147946062,0.510620325070341,0.4576205897994358
WBGene00008564,acox-1.1,0.4973290239480294,0.5205449041043084,0.5052797827925035,0.5178968367473448,0.5124706912367685,0.5201751206649086,0.5108710112130779,0.5142193714465978,0.5307579292915946,0.5046453203462563
WBGene00008601,mob-2,0.4977230603375266,0.5308054815995421,0.5037627520793613,0.5157310407908308,0.496570659921212,0.5012616608123923,0.491622148329469,0.5139215351874352,0.5000615867875575,0.5053948442026643
WBGene00008655,lips-3,0.4929136553992073,0.4967984367157907,0.5162647547659125,0.4984134419190422,0.470495744243532,0.47049575075759936,0.4537647686004742,0.6250000152026263,0.4774890538227945,0.5269823013852623
WBGene00009177,F26H9.5,0.5023359197800497,0.5248947927563112,0.509657932087983,0.5153270612045776,0.5097910865256444,0.5081801482731222,0.49755117584311886,0.5156379562670882,0.5100273134472952,0.5104010629172683
WBGene00009239,irld-6,0.49481919867404345,0.5456934444109877,0.5304045479653813,0.5174259488552687,0.5053317169721353,0.5354858065238548,0.5345546253340163,0.5107727644780302,0.47779593264015036,0.4795355722964324
WBGene00009308,F32A11.3,0.5050867806805953,0.5631018044770875,0.5207622870534522,0.547418707686068,0.5266415605675853,0.5295885000730535,0.5520556347317773,0.5188231103775895,0.5527310567233648,0.5158338259957221
WBGene00009365,F33H1.4,0.49759332328257216,0.5187343229299142,0.5058756781214763,0.5120122280934127,0.5076440286843983,0.5031142113854941,0.4810227188292108,0.507863239240583,0.5026177684235328,0.5051992672950044
WBGene00009510,F37D6.4,0.49488787910210374,0.5164988075160045,0.4525083899028462,0.48155015553479535,0.46537148458434413,0.46110235914985126,0.44692918056844005,0.48580417283676974,0.45944784625224755,0.5003543076000989
WBGene00009634,nspc-9,0.5035001102295004,0.5354743130796435,0.5112927255105432,0.5344962207206845,0.4943176716048899,0.5161239755882168,0.5078063147636842,0.5185998541118231,0.5239202243790066,0.5498056700074807
WBGene00009787,F46F2.3,0.4963739343000567,0.5161384980479277,0.5135931196218162,0.5327693925544674,0.536279444098721,0.5484455676638467,0.5588586661935872,0.49298780247247465,0.5638874688283194,0.5816216080421688
WBGene00009998,klf-2,0.5075976395717674,0.504823008396256,0.5120403341024004,0.4969773305605058,0.5256917997583909,0.5286243658660145,0.5009854747590741,0.5649437492306731,0.5019602792425973,0.5468495859053151
WBGene00010010,gmeb-2,0.5048230004427019,0.5364500002942124,0.5506953015499899,0.5559954790576465,0.5300556359352611,0.521627178764624,0.5066822095018735,0.5723463409412926,0.5254430539896761,0.5344436987250774
WBGene00010048,F54D5.2,0.5021052916049263,0.5236477754786245,0.5160048177100891,0.5236569856185314,0.5143514206492233,0.5134436519839604,0.5002270837936329,0.5239327147030464,0.5136907295988414,0.5170805804170061
WBGene00010214,F57G8.5,0.5055562924960895,0.5094237585637867,0.5094237578072622,0.5271731088965703,0.5254609979449283,0.5450614658849722,0.5357927682363149,0.5329217558152666,0.5459839106986022,0.5506777534552346
WBGene00010285,F58H1.2,0.506410621958888,0.5268840365173476,0.5254640344872104,0.4951248693642893,0.5064106250011732,0.5218129914302027,0.4570492444367355,0.6549995570820619,0.5081615287679287,0.5812818357414569
WBGene00010457,K01C8.2,0.4922507233833935,0.5031275613469595,0.5119076368329637,0.49565370930955205,0.49225072232470896,0.5146540924319158,0.5071357055031271,0.5780512944082343,0.51465409356806,0.5155512984384304
WBGene00010605,K06G5.1,0.5023026798250037,0.5219585517506246,0.5106613736274399,0.5129893879867727,0.5047687060348173,0.50906517022851,0.501548977162205,0.5034875774689854,0.5095323954505679,0.49892121862477906
WBGene00010662,K08E3.2,0.5138995483724057,0.5599598782732149,0.533157185136416,0.6115169440433157,0.6420636400274932,0.6555178839160988,0.6499956401362694,0.5973747070716275,0.5742266856379713,0.4555942271972564
WBGene00011090,R07B7.6,0.5030792264484993,0.5517817517698459,0.5241319000864287,0.5155778731170169,0.4887341275328125,0.48590137846052883,0.4786404381865395,0.47901771896043255,0.47845120998416396,0.479860853803487
WBGene00011103,R07E3.2,0.4923590386303934,0.4982933095775213,0.516908076768874,0.5145413165154139,0.4953749855332467,0.5000000186375554,0.49655368171976977,0.5872342871739219,0.5192143382734334,0.5091048612842392
WBGene00011269,R17.3,0.49671176631500363,0.5288915436471745,0.509913541371615,0.5275101445027711,0.5157772159357719,0.5270599732139974,0.5351685204624405,0.5079826688925434,0.5411912927083974,0.5248673192359471
WBGene00011286,ttr-29,0.4949093995544488,0.5337182603179408,0.5021267274252721,0.5159361310085269,0.45050356577498607,0.4808959518076076,0.46957471633648384,0.478742594742195,0.4576635492668683,0.44669842744672256
WBGene00011325,T01C3.11,0.5106203337228775,0.5731203181501294,0.571859200785665,0.5826205094218062,0.5454950396517685,0.5731203179116919,0.5625000089299607,0.6263979837093088,0.6495198297808193,0.5201205240750604
WBGene00011530,T06D8.10,0.49267604874131327,0.5061783567723751,0.5413342995383218,0.5157979230069538,0.5119603821983204,0.4824019059821405,0.493367005580727,0.6695123509712375,0.4960790404298164,0.5278382579410255
WBGene00011604,T08A11.1,0.4972023620679761,0.5123964689740925,0.5009668567647297,0.5042668399942892,0.502046660005026,0.49550762210265176,0.47379388294954455,0.5020687529515827,0.49733218588132616,0.4992085716331786
WBGene00011760,T13H5.6,0.503085081189085,0.5117971380042649,0.5061611844584063,0.5222667804376834,0.5245720182815257,0.5221109796789482,0.5120154103197944,0.5554029920466822,0.5243441288737404,0.5370239238632921
WBGene00011906,hsp-12.1,0.5083761052958511,0.5105316261003392,0.4933791863999681,0.5173658406397521,0.5237183505208042,0.48897984763269264,0.5324794554636995,0.5852935375187438,0.5098188266777466,0.5186726493249804
WBGene00012137,asic-2,0.49163403502080805,0.51662969703922,0.5086976908972619,0.5175738782391868,0.49531488984680166,0.49410455661174824,0.5076552729647428,0.5669536764116125,0.5435137137540611,0.5290252369312229
WBGene00012142,T28H10.1,0.49684641635826543,0.515673941386196,0.49381591204418956,0.5005150475541433,0.48776975098672787,0.48432450172061714,0.47272210662411424,0.495382738065221,0.48580484539405483,0.4901054204254447
WBGene00012210,W02D9.4,0.5023049917534524,0.522333685723797,0.5121861220831865,0.519950900971375,0.5189798670958817,0.5163957135743538,0.5031634849136289,0.5228027826079791,0.5241235814493872,0.5308675121123553
WBGene00012559,epg-3,0.497542515089197,0.5141956079583525,0.5044084773682387,0.5082228824371623,0.5054517982535969,0.49832811572661,0.4793366652580109,0.5042322847790511,0.49104950825093174,0.4968605073740705
WBGene00012614,Y38H6A.3,0.518722536906132,0.5187225368740862,0.5474369932254948,0.5187225394076265,0.5066822285217364,0.5066822297016867,0.47634308082334587,0.6764450743109994,0.48493704511814845,0.534217995765697
WBGene00012850,Y44A6C.1,0.5023859790679697,0.5437439205200374,0.5165910220470784,0.526736210345289,0.4863244133515926,0.476711313872177,0.4748565164976374,0.4851103628929416,0.4600029470220511,0.4424172557173804
WBGene00012987,Y48C3A.3,0.5025272884490776,0.5275225219083554,0.5141273349906361,0.5209736132400504,0.5163976303636608,0.5207402298745112,0.513152140245513,0.5197331265434676,0.5268387188243564,0.5299059718168911
WBGene00013013,clec-145,0.5114290272489234,0.5156236678165835,0.5114290314309414,0.5024046583512144,0.5234693417885957,0.556191953196669,0.5548756022139902,0.6038069591507443,0.5253285471126384,0.6494037123204626
WBGene00013514,Y73F4A.1,0.5053055682869185,0.5096172323363688,0.5074871683759312,0.47496639599550095,0.5176673619074739,0.5556073841706564,0.5512922784275084,0.5634706221056793,0.5595238804599124,0.6922518080210469
WBGene00013518,Y73F8A.5,0.5047055160804544,0.539983026625598,0.5260404313777279,0.5266415573061509,0.5141292637287896,0.5168413012797931,0.5141292630194789,0.5882383597089375,0.49796451847285444,0.5457377519357687
WBGene00013520,best-21,0.4967311307958174,0.5224898768936915,0.49556577188061246,0.5145353668094595,0.5017965267367993,0.5059413968790933,0.5056796555160235,0.49972042313370496,0.5169962544416277,0.5429360992471867
WBGene00013577,Y76A2B.5,0.4978772059273989,0.5246799132104977,0.5078949417229935,0.5200243394968534,0.5080276486818895,0.5125234777725692,0.5048237499097495,0.5138253934628729,0.5154597321641962,0.5126263362346857
WBGene00013612,fbxa-207,0.49679904483582643,0.5158880615500796,0.49242107612329233,0.49375693352445715,0.48389997707367177,0.4731794551312922,0.45940709783932293,0.4795437762472494,0.47941431590074873,0.48834918917398284
WBGene00013738,elpc-2,0.49758570458200346,0.5209615845457419,0.5109517563468439,0.5221168142895951,0.5224435026236823,0.517688778760528,0.5009287145241297,0.5181261269912769,0.5271172016266297,0.5279480089302587
WBGene00013746,lgc-55,0.5066443205142114,0.5173193665576235,0.4798795105443523,0.4983946026495085,0.4899085517666434,0.511907632615051,0.5244693247670682,0.5715748854850832,0.5123712238539881,0.5379635961414904
WBGene00013856,ZC168.2,0.5085939898093625,0.5065210625842564,0.5135769434974714,0.4866622977888778,0.48923871199543106,0.4929703503967333,0.49174355485614357,0.6397807892296093,0.4352171768746544,0.475550612347432
